Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
8/1/62,32.39,33.122,31.204,32.205,28.852,31.375,31.51,31.532,30.917,30.642,31.506,31.921,31.386,30.592,30.691,31.119,32.009,31.756,30.273,31.122,32.046,32.192,33.27,32.992,32.735,30.522,30.785,30.26,28.636,30.203,30.647,31.452,32.976,29.547,31.426,30.304,30.22,31.654,30.769,31.62,31.184,33.075,31.486,32.379,32.69,31.194,30.948,30.554,30.127,31.299,31.646,30.722,29.288,31.325,31.947,32.91,33.814,31.299,31.545,30.623,31.024,30.262,31.957,31.817,32.623,32.509,31.895,30.861,30.615,31.694,30.472,30.302,32.081,31.292,30.807,30.814,31.682,33.516,31.436,31.553,31.582,31.795,31.984,29.408,31.353,32.039,31.626,31.786,31.927,31.108,32.987,32.768,32.173,31.512,32.03,33.23,32.72,32.936,33.17,34.034,34.251,34.131,33.077,29.821,33.955,32.863,30.078,30.329,28.096,30.001,27.954,32.984,30.311,33.906,31.425,28.533,30.917,31.718,32.441,33.348,28.992,29.476,29.446,30.854,27.37,31.359,31.741,32.305,29.704,31.222,31.066,32.869,32.306,32.304,32.585,33.816,30.535,30.056,32.262,33.698,30.365,30.865,29.427,32.036,31.843,30.543,30.753,30.743,29.576,31.13,29.414,29.819,34.021,30.979,32.586,31.666,31.613,30.9,31.439,32.274,31.928,30.325,31.633,30.826,32.796,32.178,28.98,28.141,32.226,31.117,31.895,31.847,33.943,34.04,33.597,31.345,28.722,32.471,31.096,29.039,29.897,32.656,32.876,31.203,32.469,29.845,30.337,36.258,34.102,34.856,30.444,34.575,32.866,31.456,30.812,33.27,31.433,31.862,32.298,32.512,33.321,31.747,33.666,33.557,32.476,33.607,31.689,30.289,28.796,28.665,31.711,31.749,30.363,32.088,32.677,31.983,34.21,31.978,31.182,32.202,30.615,30.894,33.046,29.459,30.947,29.837,34.09,29.211,31.822,31.314,32.478
9/1/62,26.828,30.428,28.049,30.457,28.178,29.928,28.441,30.779,28.524,30.611,28.341,28.388,28.476,27.489,26.842,27.102,24.685,27.269,30.484,29.267,29.83,27.559,30.2,27.589,29.655,27.265,27.844,28.206,24.995,27.53,26.039,27.727,30.201,27.244,27.392,28.487,29.09,28.893,28.288,29.626,29.646,28.869,29.014,29.304,29.325,29.082,28.81,27.939,26.595,28.238,28.134,27.76,28.792,27.31,29.168,30.907,32.166,28.238,28.911,29.104,28.231,27.925,28.661,28.062,26.658,29.084,28.764,26.561,24.282,30.348,28.443,25.662,26.679,29.817,30.833,28.854,27.407,28.83,29.199,28.639,29.39,30.707,28.38,29.727,30.766,27.583,27.886,27.042,28.798,25.966,28.279,26.542,26.446,29.34,28.464,28.685,32.51,31.265,29.585,32.202,32.123,26.832,29.356,30.862,28.138,29.067,27.486,27.894,24.96,26.941,26.827,29.124,28.289,27.503,28.094,27.23,30.508,28.298,30.162,29.834,27.198,24.607,27.113,28.175,27.359,28.009,29.683,27.555,28.005,27.598,27.54,29.328,28.969,31.347,30.484,28.738,26.643,28.027,29.274,31.122,26.185,29.185,24.989,27.285,28.93,26.763,28.276,27.909,26.822,27.64,26.683,26.773,29.117,28.5,26.666,29.61,31.142,30.414,29.163,31.044,30.322,27.576,26.274,27.453,29.773,30.462,26.661,24.695,30.223,29.049,25.188,29.117,30.982,30.548,29.116,29.761,27.898,27.479,29.198,27.454,26.946,28.708,29.343,28.087,29.403,26.463,28.522,29.858,31.898,29.58,28.2,28.397,28.543,29.016,27.272,29.764,25.526,30.326,27.196,29.883,29.119,29.453,29.663,29.463,28.327,31.953,27.764,27.956,25.366,23.341,28.991,27.105,26.514,26.771,29.652,29.909,31.719,29.88,27.268,29.804,25.834,27.436,29.927,27.59,28.839,28.743,30.386,27.136,27.765,27.78,29.58
10/1/62,22.207,24.487,22.984,26.055,22.944,24.377,24.386,26.457,20.62,24.303,24.452,24.383,22.896,22.281,25.248,21.42,23.908,24.332,27.286,23.317,26.92,24.767,24.059,26.122,25.58,21.432,23.573,21.361,20.131,24.855,23.052,22.708,23.717,23.205,24.136,24.267,23.867,23.499,23.242,23.204,24.428,23.984,24.869,26.775,24.313,23.939,26.046,23.161,22.837,22.662,23.44,23.093,22.551,21.636,23.3,24.52,26.295,22.662,25.526,26.28,23.439,24.718,23.12,22.352,23.7,23.212,24.183,24.582,21.952,22.656,21.82,22.027,21.805,23.514,21.536,25.16,22.063,22.039,25.589,21.226,21.664,24.73,21.179,26.425,23.592,22.231,23.294,23.853,24.204,23.397,23.165,21.14,22.445,22.613,23.495,24.208,24.801,26.162,25.307,25.226,23.751,23.496,23.209,24.495,26.118,24.42,22.387,22.705,23.271,23.871,22.49,23.949,21.934,24.745,23.19,23.257,25.54,24.247,24.231,25.08,21.828,21.183,23.762,21.408,21.137,23.067,22.528,22.335,22.692,22.493,23.614,26.113,24.566,22.232,22.812,24.761,20.259,24.482,23.716,26.695,22.86,21.042,21.456,23.908,24.29,23.621,24.899,23.576,21.818,23.146,22.681,22.793,23.937,23.79,23.973,22.402,24.964,23.516,22.863,25.881,25.247,21.168,23.371,23.399,24.804,24.776,23.583,21.773,26.541,23.769,20.873,23.887,23.55,28.03,24.938,25.846,23.33,23.792,25.008,22.164,24.15,22.971,23.114,25.252,22.172,23.69,25.537,24.64,28.197,27.182,23.793,26.465,25.497,24.688,24.174,24.509,23.643,25.712,20.571,23.669,26.866,24.402,24.066,25.656,24.109,24.674,25.309,25.673,19.74,21.578,22.045,22.763,25.732,22.261,24.975,25.267,29.316,20.993,22.375,23.286,20.61,23.937,23.711,19.863,23.814,22.725,26.25,19.821,23.551,23.975,25.977
11/1/62,16.294,19.137,19.429,16.973,17.498,18.047,16.133,16.239,15.792,15.692,18.735,17.82,16.457,19.47,13.137,15.844,16.835,15.431,21.241,18.593,19.466,18.003,17.216,20.521,17.612,17.122,14.002,14.261,10.645,22.018,17.186,18.84,16.583,21.116,17.431,17.862,15.4,15.973,14.141,16.116,19.108,19.22,19.018,20.321,19.571,14.691,16.308,18.49,17.301,13.458,18.898,17.04,20.181,17.867,19.482,19.587,20.818,13.458,17.816,19.668,17.013,20.351,16.61,17.665,19.839,15.296,13.556,18.191,15.468,16.178,15.29,18.797,18.575,17.491,15.122,15.209,17.658,16.906,17.849,14.348,15.87,19.964,16.857,18.499,17.042,17.472,16.645,17.167,17.413,13.55,20.954,15.956,19.252,13.39,19.238,16.994,19.553,18.79,19.999,16.879,15.804,18.667,19.52,18.99,16.611,19.535,15.159,21.173,17.846,17.471,16.356,18.485,18,18.602,18.102,16.749,18.05,15.8,19.142,19.836,16.665,13.321,18.702,16.142,16.877,16.664,16.481,15.286,18.056,20.569,16.359,19.48,14.64,16.402,13.866,16.448,13.753,18.021,18.938,20.591,14.345,17.298,13.37,17.282,17.405,15.327,17.03,14.283,14.63,18.888,17.719,18.369,17.405,15.474,19.507,16.224,16.768,20.373,15.942,19.755,18.16,14.293,16.789,18.713,18.363,18.635,18.866,14.786,20.25,16.504,19.403,19.995,20.947,19.2,21.287,22.331,15.985,18.211,15.791,19.634,15.777,17.661,17.414,16.569,18.761,18.256,15.221,21.12,18.066,19.524,16.472,16.426,16.851,23.682,19.821,17.669,14.728,18.823,14.714,16.932,18.382,14.332,14.941,18.609,15.766,15.228,16.862,15.778,15.409,13.82,15.727,20.862,17.875,15.524,16.346,16.24,16.934,18.519,16.194,15.844,13.529,18.96,18.944,17.323,17.621,15.902,19.221,16.388,18.481,17.11,21.113
12/1/62,12.516,13.898,13.71,12.225,13.163,13.628,14.511,14.028,14.234,12.96,13.108,11.828,11.04,14.249,11.432,15.84,13.038,14.211,13.337,13.411,12.34,14.801,14.104,14.327,12.403,9.614,15.981,9.398,9.846,12.709,15.337,13.963,10.418,11.308,12.645,12.979,12.971,12.363,13.093,15.691,16.575,12.553,16.511,17.546,15.381,13.702,13.546,14.786,14.417,8.977,11.545,14.447,13.971,13.827,18.283,14.189,15.213,8.977,12.277,14.113,13.728,16.113,14.779,18.512,7.883,11.655,13.891,12.178,7.607,11.376,13.052,7.594,13.054,13.392,11.056,7.673,14.128,13.317,15.039,13.537,10.489,14.767,13.808,13.938,13.767,9.997,11.347,12.941,13.869,13.905,10.537,12.227,11.347,10.638,16.49,14.139,11.414,12.8,17.041,12.746,13.347,11.325,12.49,10.499,13.04,13.967,14.904,13.244,11.146,13.318,13.237,14.85,12.283,11.881,13.152,12.512,13.317,11.513,17.431,15.702,10.978,8.97,12.462,10.438,13.423,6.749,10.734,12.726,7.642,11.048,14.64,18.583,12.251,14.188,14.814,11.073,10.897,13.794,13.603,15.305,13.121,7.131,12.375,7.37,14.091,12.184,13.585,12.501,11.337,13.752,14.557,7.521,14.171,11.756,15.85,16.169,12.559,14.932,15.524,13.836,12.961,13.237,16.839,14.425,14.645,14.051,11.251,14.816,14.156,12.584,11.155,14.074,15.693,17.212,15.517,17.489,10.594,14.148,12.087,18.214,10.055,14.889,13.922,15.774,14.248,15.125,13.866,15.221,13.527,13.353,16.271,15.848,15.628,16.683,9.974,13.237,11.027,11.127,12.857,15.095,14.606,14.515,8.989,12.132,13.693,12.423,14.927,15.931,12.885,9.408,14.987,8.107,12.556,12.786,13.039,10.787,12.928,10.503,7.209,11.042,10.982,13.175,15.061,10.468,13.252,12.853,17.917,11.941,13.85,14.201,18.18
1/1/63,10.114,16.476,14.154,13.623,11.5,7.958,11.352,11.343,12.463,13.216,12.308,14.96,12.122,15.326,11.751,12.834,12.143,11.895,10.516,11.875,16.164,8.308,7.584,10.249,12.077,12.877,9.956,9.438,9.101,10.003,14.178,11.409,12.063,14.333,10.84,11.818,13.023,11.16,11.399,10.617,10.318,10.765,11.577,11.812,14.18,11.858,10.069,9.565,11.853,11.053,8.734,12.963,13.417,12.312,11.495,15.674,17.752,11.053,15.002,17.192,11.885,12.324,12.965,12.109,12.362,15.507,11.808,12.132,10.347,12.411,9.745,6.372,11.356,12.54,12.677,9.932,12.598,9.998,11.261,10.707,10.383,12.281,12.021,15.903,12.157,10.834,11.357,11.899,10.893,14.354,11.177,14.088,8.928,10.975,9.885,12.381,13.406,10.817,12.807,12.265,8.445,14.946,13.03,11.485,13.568,13.321,14.889,11.59,8.945,8.605,13.277,12.731,12.246,12.553,12.099,9.167,16.13,10.164,15.57,16.683,10.594,11.072,8.711,6.365,14.944,13.658,11.461,10.036,13.144,10.917,11.767,6.952,12.691,11.37,12.174,12.791,12.45,12.654,12.327,15.171,14.204,5.791,12.749,13.307,9.627,11.164,14.475,9.898,7.707,10.664,12.107,14.668,11.533,10.913,11.08,13.408,9.925,12.505,10.354,15.018,11.792,13.083,10.66,11.75,10.226,10.9,12.783,14.983,11.706,11.829,13.006,14.463,15.189,16.955,14.033,14.056,11.49,15.843,14.807,13.82,9.566,11.435,14.659,11.511,12.791,10.501,7.092,10.515,15.626,11.741,14.973,15.369,13.367,18.626,9.821,15.84,9.617,9.978,9.94,13.295,11.728,12.266,11.832,10.314,8.014,13.384,8.243,16.345,11.408,10.07,6.466,11.191,11.874,10.226,8.827,9.813,14.276,14.245,12.774,12.331,7.811,10.551,6.727,8.356,10.205,12.162,10.254,11.271,10.243,15.399,13.633
2/1/63,13.95,15.509,12.815,13.97,14.996,15.38,12.621,17.8,13.461,14.048,13.594,15.948,12.602,12.486,12.89,13.534,15.866,13.383,14.669,14.008,11.942,15.94,15.685,15.091,12.731,12.328,14.225,12.55,13.748,11.756,15.298,12.55,14.598,13.95,11.571,12.737,15.285,13.15,13.317,15.691,13.423,15.112,12.141,13.421,11.382,13.812,10.428,11.274,10.786,11.74,11.575,14.923,16.076,16.797,12.798,12.932,16.907,11.74,15.907,15.632,12.928,17.903,13.443,14.961,13.724,10.291,12.539,13.925,11.248,12.894,15.439,9.524,11.124,20.55,12.348,16.413,16.054,12.5,14.169,15.009,14.452,14.138,16.098,19.799,13.555,10.958,11.989,14.99,13.465,18.183,16.891,13.713,10.317,9.884,13.086,10.63,16.697,12.301,18.676,16.761,14.641,14.287,15.405,15.852,13.793,12.889,12.398,13.896,9.78,11.762,13.523,16.353,12.465,14.575,14.57,16.647,20.628,15.213,14.216,15.015,11.612,11.493,13.463,8.09,14.122,13.466,13.332,9.713,15.853,14.259,15.404,13.814,12.474,15.195,13.991,15.247,11.891,15.388,11.208,15.489,13.031,15.353,10.446,13.124,13.435,14.726,13.752,8.114,16.534,10.29,15.711,13.152,12.349,15.058,14.565,17.013,16.933,17.62,14.89,16.708,12.883,13.74,13.987,11.784,11.383,15.948,16.024,16.514,17.679,15.031,11.916,14.446,14.011,15.963,12.976,18.985,18.093,14.713,14.811,17.15,11.817,12.427,14.355,15.658,14.523,13.749,14.771,10.74,13.612,18.177,9.504,11.553,14.093,18.494,11.733,12.887,11.128,15.489,16.066,17.639,15.408,13.471,15.458,16.26,13.651,19.728,15.567,15.404,12.948,10.815,13.537,12.836,15.005,14.567,11.755,14.78,16.459,14.192,13.352,13.141,14.186,10.529,12.747,15.049,14.643,11.387,16.25,12.352,11.223,14.661,11.401
3/1/63,18.942,18.208,19.3,19.146,20.511,18.814,18.387,19.134,17.284,19.861,15.847,19.32,17.325,14.029,18.824,17.97,17.792,20.772,18.987,20.549,16.14,16.157,20.143,19.681,18.868,17.555,15.744,15.802,16.015,13.759,17.673,14.9,17.146,18.104,17.568,17.619,18.291,19.477,18.24,19.042,17.497,18.547,18.409,20.799,17.927,18.478,17.754,18.048,18.084,15.046,20.667,15.954,19.04,18.237,19.101,17.716,19.61,15.046,17.158,19.799,13.278,21.187,22.663,20.858,18.826,20.134,17.772,17.831,15.474,18.813,18.139,16.513,18.308,16.157,18.663,20.443,18.239,17.23,21.206,18.598,18.149,20.321,19.372,18.078,16.839,18.784,17.682,17.268,15.58,22.322,17.519,15.792,16.366,14.543,19.736,18.655,17.5,21.876,21.053,15.984,21.355,18.381,18.659,18.929,17.121,15.535,14.141,15.224,16.774,18.311,14.777,16.732,18.58,21.063,15.161,17.395,20.855,21.036,21.215,21.386,18.544,12.372,12.536,16.257,11.488,16.284,20.818,13.333,14.395,16.501,15.76,17.751,13.635,17.501,18.563,15.774,15.216,19.791,17.149,17.327,15.751,19.431,16.028,18.027,18.095,18.247,19.087,18.774,18.905,15.336,21.608,17.474,16.915,14.314,13.227,19.706,20.133,19.659,16.983,16.69,19.992,15.809,19.735,19.535,20.786,18.014,18.337,19.008,19.181,17.997,17.69,17.699,18.819,20.27,21.268,17.448,16.654,19.624,19.534,18.945,16.831,19.13,19.021,18.899,20.951,16.725,19.783,19.83,20.538,22.864,15.152,20.573,19.781,18.563,19.11,15.384,15.494,20.096,18.904,20.007,18.834,17.893,17.133,20.889,17.708,18.209,18.07,19.786,16.382,14.85,19.33,15.015,20.67,16.647,15.921,17.073,19.387,18.887,12.957,14.622,17.428,12.794,20.044,14.864,18.1,19.292,20.091,17.405,18.712,16.278,18.548
4/1/63,21.049,26.212,23.773,23.862,21.377,23.532,20.275,21.786,22.493,23.754,22.899,25.754,22.12,22.898,21.018,23.44,24.879,25.263,26.366,22.718,22.393,24.341,24.06,24.962,22.018,21.599,22.123,20.226,20.254,19.024,21.234,20.102,25.573,24.428,23.748,22.045,24.539,20.484,20.66,21.565,22.091,21.762,21.754,23.458,23.082,22.365,22.159,23.797,21.736,19.583,21.168,22.412,20.718,22.218,22.08,22.903,23.749,19.583,24.083,22.787,20.93,22.491,24.387,23.26,26.089,23.958,22.082,20.411,24.431,23.63,22.152,21.305,21.736,21.418,20.452,21.707,20.701,22.322,26.046,19.035,25.561,22.322,23.418,24.423,22.625,24.193,22.725,21.84,22.688,25.619,24.937,21.818,21.949,20.608,21.208,22.086,22.673,25.923,24.279,21.526,25.632,23.961,22.753,21.74,24.176,22.819,21.804,20.583,21.585,22.808,20.94,25.928,22.951,21.822,23.613,20.704,23.494,22.79,26.906,27.248,20.601,20.111,18.796,21.312,20.42,21.966,20.722,21.62,19.562,23.202,25.431,25.716,22.138,23.726,22.662,23.776,20.902,22.479,21.704,23.967,24.659,21.748,19.701,23.108,21.095,20.745,21.837,23.874,21.536,21.045,24.362,21.311,23.679,20.408,19.803,22.031,23.444,21.951,23.478,23.214,23.669,20.926,20.639,21.663,21.166,23.577,20.028,22.382,26.264,24.603,21.803,22.92,23.697,23.121,26.566,20.542,21.299,22.717,22.27,22.026,20.722,20.676,22.273,22.074,24.024,20.542,22.821,26.959,21.988,22.657,20.99,23.164,23.462,25.846,23.597,23.217,23.576,25.737,24.281,26.474,22.407,23.859,22.637,24.363,25.356,22.565,27.14,23.949,19.051,18.718,23.365,19.568,25.593,22.697,21.525,20.148,27.254,21.697,21.021,24.212,21.659,21.35,24.562,23.404,22.471,22.031,25.405,23.38,21.564,21.504,21.894
5/1/63,26.206,30.385,26.399,26.531,25.192,26.22,26.398,28.579,24.486,25.992,23.545,25.762,25.892,26.093,25.658,25.95,26.586,28.068,26.06,27.208,28.834,27.152,28.061,28.045,25.805,24.26,24.213,27.146,23.563,24.384,26.163,28.178,25.054,29.144,26.156,25.983,26.816,25.472,24.998,25.6,26.968,26.609,24.802,26.285,26.185,26.376,26.826,26.239,25.904,24.693,26.833,26.427,26.042,24.865,28.933,27.168,28.475,24.693,26.202,26.489,26.372,23.437,28.021,27.151,27.231,25.419,24.527,25.205,25.129,26.888,27.211,26.015,26.256,26.152,26.435,26.657,26.015,26.276,26.991,25.433,30.232,29.01,27.612,26.784,26.388,26.847,24.818,27.424,25.999,26.322,26.73,25.168,26.116,25.959,25.92,26.428,25.169,28.985,28.607,26.485,28.468,28.604,28.123,26.912,27.987,24.204,25.239,26.531,26.052,26.023,26.387,27.766,25.609,24.842,25.811,27.722,28.529,25.497,30.226,30.692,24.034,25.347,24.253,24.011,25.013,26.706,24.973,25.723,24.394,26.225,25.406,25.93,25.393,27.32,26.58,28.695,25.693,24.972,28.526,29.566,25.857,26.668,25.593,26.416,26.63,25.945,25.225,25.673,25.057,24.23,25.768,28.37,26.323,24.007,24.539,26.273,27.882,29.622,29.204,28.241,27.236,25.574,24.892,24.361,25.765,27.748,26.083,25.068,29.668,27.412,26.865,25.357,27.386,28.724,27.746,26.464,26.752,27.17,26.72,25.18,26.032,26.625,30.473,29.383,28.427,26.447,27.097,28.306,27.491,28.319,24.152,26.848,29.201,28.882,25.364,25.922,28.907,26.849,25.951,28.311,28.309,26.335,25.713,28.81,26.969,25.624,28.142,28.007,23.895,24.013,25.707,25.067,27.801,25.545,26.591,25.274,29.09,28.833,25.418,27.681,27.047,25.16,25.422,25.822,25.729,25.182,27.953,25.839,25.907,26.547,26.371
6/1/63,29.879,32.527,28.85,29.817,28.44,28.226,30.885,29.038,28.548,29.132,27.866,31.53,29.157,29.656,30.376,29.173,29.281,29.277,29.913,31.584,30.799,30.739,30.982,31.721,29.027,27.514,27.287,29.186,29.261,28.076,27.803,31.622,28.137,30.794,30.663,29.401,30.854,27.986,27.682,28.625,30.745,29.427,31.021,30.838,29.321,29.043,29.276,28.179,28.926,28.29,30.029,29.973,28.973,28.647,32.695,29.787,32.356,28.29,29.284,30.003,29.536,27.358,29.842,30.705,31.944,29.906,28.732,30.416,28.686,31.564,31.555,29.365,30.197,29.477,27.871,31.29,31.53,28.889,31.574,31.246,29.332,29.793,30.83,30.657,32.051,31.166,30.602,31.503,30.071,29.771,28.879,29.11,30.619,28.923,28.594,26.468,30.412,30.577,31.123,31.712,31.187,33.351,30.914,31.389,30.589,31.591,30.443,28.459,29.24,29.675,31.156,30.027,28.782,29.051,28.681,28.389,29.907,29.434,30.071,31.956,27.21,28.571,27.495,26.887,28.878,28.58,27.68,28.238,30.366,27.426,27.457,28.99,31.2,31.616,30.325,31.717,30.519,31.351,31.153,31.336,29.207,29.874,27.794,30.923,28.088,29.8,28.753,29.329,27.633,28.538,30.193,31.624,29.328,28.436,30.098,30.126,31.411,30.232,31.236,30.859,29.419,28.175,28.22,29.895,30.831,29.125,29.154,28.529,32.516,29.885,28.831,30.472,31.641,31.421,29.703,31.639,27.488,31.007,29.232,29.798,27.943,31.33,32.312,31.538,32.081,30.784,30.605,32.66,30.796,30.855,29.178,30.361,33.074,32.197,28.416,28.505,28.093,27.512,29.398,31.161,29.459,30.298,27.901,31.325,30.996,29.441,34.527,30.958,28.733,27.081,30.296,27.924,31.641,29.675,29.755,29.044,30.596,29.236,29.084,30.642,28.573,28.859,29.918,28.715,32.122,28.111,33.423,29.434,30.502,28.025,30.529
