DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,"Lovelady Groundwater level above NAVD 1988, meter (Mean)"
1995-11-24,1.359208656,,,0,14.2,
1995-11-25,1.330891809,,,0,13.9,
1995-11-26,1.330891809,,,0,18.3,
1995-11-27,1.330891809,,,0,18.3,
1995-11-28,1.302574962,,,0,6.9,
1995-11-29,1.302574962,,,0,8.3,
1995-11-30,1.302574962,,,0,11.4,
1995-12-01,1.189307574,,,0,16.1,
1995-12-02,1.217624421,,,0,23.1,
1995-12-03,1.217624421,,,0,23.3,
1995-12-04,1.217624421,,,0,17.5,
1995-12-05,1.217624421,,,0,20.0,
1995-12-06,1.189307574,,,0,16.7,
1995-12-07,1.189307574,,,0,12.8,
1995-12-08,1.160990727,,,1.524,12.2,
1995-12-09,1.189307574,,,0,3.1,
1995-12-10,1.189307574,,,0,2.8,
1995-12-11,1.189307574,,,0,10.8,
1995-12-12,1.189307574,,,0,17.2,
1995-12-13,1.189307574,,,0,21.7,
1995-12-14,1.160990727,,,0,23.1,
1995-12-15,1.104357033,,,2.54,21.7,
1995-12-16,1.104357033,,,0,16.4,
1995-12-17,1.13267388,,,5.08,17.5,
1995-12-18,1.104357033,,,2.032,12.5,
1995-12-19,1.13267388,,,0,8.6,
1995-12-20,1.104357033,,,0,4.7,
1995-12-21,1.104357033,,,0,4.2,
1995-12-22,1.047723339,,,0,7.2,
1995-12-23,0.962772798,,,0,5.6,
1995-12-24,0.962772798,,,0,3.9,
1995-12-25,0.962772798,,,0,11.7,
1995-12-26,0.962772798,,,0,8.6,
1995-12-27,0.962772798,,,0,10.8,
1995-12-28,0.962772798,,,0,7.8,
1995-12-29,0.962772798,,,0,5.6,
1995-12-30,0.962772798,,,1.778,11.7,
1995-12-31,0.962772798,,,0,16.4,
1996-01-01,0.962772798,,,0,9.2,
1996-01-02,0.962772798,,,0,5.8,
1996-01-03,0.962772798,,,0,5.3,
1996-01-04,0.962772798,,,0,10.0,
1996-01-05,0.962772798,,,0,8.6,
1996-01-06,0.962772798,,,0,2.2,
1996-01-07,0.962772798,,,0,0.3,
1996-01-08,0.934455951,,,0,1.9,
1996-01-09,0.934455951,,,0,9.7,
1996-01-10,0.934455951,,,0,11.9,
1996-01-11,0.934455951,,,0,13.9,
1996-01-12,0.934455951,,,0,12.8,
1996-01-13,0.934455951,,,0,14.7,
1996-01-14,0.934455951,,,0,16.1,
1996-01-15,0.934455951,,,0,15.3,
1996-01-16,0.934455951,,,0,16.4,
1996-01-17,0.906139104,,,1.27,20.0,
1996-01-18,0.906139104,,,0,8.1,
1996-01-19,0.906139104,,,0,2.2,
1996-01-20,0.934455951,,,0,9.7,
1996-01-21,0.906139104,,,0,12.8,
1996-01-22,0.877822257,,,0.254,16.9,
1996-01-23,0.877822257,,,0,17.5,
1996-01-24,0.877822257,,,0,9.2,
1996-01-25,0.877822257,,,0,11.7,
1996-01-26,0.84950541,,,0,13.1,
1996-01-27,0.84950541,,,0,5.3,
1996-01-28,0.84950541,,,0,7.5,
1996-01-29,0.84950541,,,0,17.5,
1996-01-30,0.84950541,,,0,13.3,
1996-01-31,0.84950541,,,0,-0.3,
1996-02-01,0.84950541,,,0,-3.1,
1996-02-02,0.84950541,,,1.524,-1.7,
1996-02-03,0.84950541,,,0.508,-1.7,
1996-02-04,0.84950541,,,0,-1.9,
1996-02-05,0.84950541,,,0,3.1,
1996-02-06,0.821188563,,,0,15.3,
1996-02-07,0.821188563,,,0,16.7,
1996-02-08,0.821188563,,,0,19.7,
1996-02-09,0.792871716,,,0,18.1,
1996-02-10,0.821188563,,,0,21.9,
1996-02-11,0.821188563,,,0,14.2,
1996-02-12,0.821188563,,,0,12.5,
1996-02-13,0.821188563,,,0,12.5,
1996-02-14,0.821188563,,,0,19.4,
1996-02-15,0.821188563,,,0,16.7,
1996-02-16,0.764554869,,,0,8.1,
1996-02-17,0.792871716,,,0,10.8,
1996-02-18,0.792871716,,,0,16.4,
1996-02-19,0.792871716,,,0,21.9,
1996-02-20,0.764554869,,,0,21.9,
1996-02-21,0.736238022,,,0,24.2,
1996-02-22,0.679604328,,,0,24.4,
1996-02-23,0.622970634,,,0,26.1,
1996-02-24,0.594653787,,,0,18.3,
1996-02-25,0.651287481,,,0,22.8,
1996-02-26,0.679604328,,,0,21.9,
1996-02-27,0.679604328,,,0,21.4,
1996-02-28,0.651287481,,,0.254,9.7,
1996-02-29,0.622970634,,,13.462,3.6,
1996-03-01,0.622970634,,,0,5.8,
1996-03-02,0.594653787,,,0,10.0,
1996-03-03,0.651287481,,,0,13.6,
1996-03-04,0.651287481,,,1.524,16.1,
1996-03-05,0.622970634,,,0.254,22.8,
1996-03-06,0.622970634,,,0,15.0,
1996-03-07,0.594653787,,,0,4.4,
1996-03-08,0.594653787,,,0,3.3,
1996-03-09,0.594653787,,,0,3.6,
1996-03-10,0.622970634,,,0,7.2,
1996-03-11,0.651287481,,,0,10.6,
1996-03-12,0.622970634,,,0,14.7,
1996-03-13,0.651287481,,,0,19.7,
1996-03-14,0.679604328,,,0,23.3,
1996-03-15,0.679604328,,,0,20.0,
1996-03-16,0.707921175,,,1.778,19.4,
1996-03-17,0.736238022,,,0,20.3,
1996-03-18,0.736238022,,,0,15.3,
1996-03-19,0.707921175,,,0,13.6,
1996-03-20,0.707921175,,,0,11.4,
1996-03-21,0.707921175,,,0,12.2,
1996-03-22,0.707921175,,,0,18.1,
1996-03-23,0.736238022,,,0,17.8,
1996-03-24,0.736238022,,,0,22.8,
1996-03-25,0.707921175,,,0,12.2,
1996-03-26,0.679604328,,,4.572,6.4,
1996-03-27,0.707921175,,,7.112,5.8,
1996-03-28,0.736238022,,,0,13.6,
1996-03-29,0.707921175,,,0,14.7,
1996-03-30,0.707921175,,,0,23.9,
1996-03-31,0.736238022,,,0,15.8,
1996-04-01,0.736238022,,,0,15.8,
1996-04-02,0.736238022,,,0,14.2,
1996-04-03,0.707921175,,,0,18.6,
1996-04-04,0.707921175,,,0,21.1,
1996-04-05,0.736238022,,,19.05,9.2,
1996-04-06,0.792871716,,,0,10.3,
1996-04-07,0.821188563,,,0,13.3,
1996-04-08,0.736238022,,,0,19.2,
1996-04-09,0.736238022,,,0,21.1,
1996-04-10,0.707921175,,,0,21.1,
1996-04-11,0.707921175,,,0,23.6,
1996-04-12,0.707921175,,,0,23.9,
1996-04-13,0.736238022,,,0,22.8,
1996-04-14,0.736238022,,,0,24.4,
1996-04-15,0.707921175,,,0,17.5,
1996-04-16,0.707921175,,,0,16.4,
1996-04-17,0.679604328,,,0,20.8,
1996-04-18,0.707921175,,,0,27.2,
1996-04-19,0.679604328,,,0,28.1,
1996-04-20,0.707921175,,,0.508,22.2,
1996-04-21,0.707921175,,,0,26.7,
1996-04-22,0.707921175,,,5.842,19.2,
1996-04-23,0.679604328,,,0,19.2,
1996-04-24,0.679604328,,,0,19.4,
1996-04-25,0.679604328,,,0,25.0,
1996-04-26,0.651287481,,,0,25.8,
1996-04-27,0.651287481,,,0,25.6,
1996-04-28,0.679604328,,,22.86,24.4,
1996-04-29,0.736238022,,,0,17.2,
1996-04-30,0.707921175,,,0,16.4,
1996-05-01,0.679604328,,,0,19.7,
1996-05-02,0.679604328,,,0,21.7,
1996-05-03,0.594653787,,,0.254,25.8,
1996-05-04,0.594653787,,,0,25.6,
1996-05-05,0.594653787,,,0,25.6,
1996-05-06,0.538020093,,,0.254,24.4,
1996-05-07,0.538020093,,,0.508,25.3,
1996-05-08,0.538020093,,,0,25.3,
1996-05-09,0.56633694,,,0,26.4,
1996-05-10,0.56633694,,,0,26.7,
1996-05-11,0.594653787,,,0,25.3,
1996-05-12,0.56633694,,,0,23.9,
1996-05-13,0.56633694,,,0,26.9,
1996-05-14,0.538020093,,,0,26.7,
1996-05-15,0.538020093,,,0,27.5,
1996-05-16,0.538020093,,,0,28.3,
1996-05-17,0.56633694,,,0,28.6,
1996-05-18,0.538020093,,,0,29.2,
1996-05-19,0.538020093,,,0,28.6,
1996-05-20,0.538020093,,,0,29.2,
1996-05-21,0.538020093,,,0,28.9,
1996-05-22,0.538020093,,,0,28.6,
1996-05-23,0.538020093,,,0,28.9,
1996-05-24,0.538020093,,,0,28.6,
1996-05-25,0.538020093,,,0,29.4,
1996-05-26,0.538020093,,,0,30.0,
1996-05-27,0.736238022,,,25.654,25.8,
1996-05-28,0.736238022,,,0,29.4,
1996-05-29,0.679604328,,,0,31.1,
1996-05-30,0.679604328,,,14.224,27.8,
1996-05-31,0.707921175,,,5.334,27.5,
1996-06-01,0.736238022,,,0.254,27.5,
1996-06-02,0.736238022,,,0,27.2,
1996-06-03,0.736238022,,,0,28.3,
1996-06-04,0.736238022,,,25.654,25.3,
1996-06-05,0.707921175,,,0,27.8,
1996-06-06,0.707921175,,,0,28.3,
1996-06-07,0.934455951,,,49.276,25.0,
1996-06-08,0.962772798,,,0,25.0,
1996-06-09,0.877822257,,,0,23.3,
1996-06-10,0.877822257,,,0,27.8,
1996-06-11,0.792871716,,,0.762,27.8,
1996-06-12,0.736238022,,,0,28.3,
1996-06-13,0.736238022,,,0,29.2,
1996-06-14,0.707921175,,,0,29.4,
1996-06-15,0.707921175,,,0,28.9,
1996-06-16,0.679604328,,,0,28.6,
1996-06-17,0.679604328,,,0,29.7,
1996-06-18,0.651287481,,,0,30.6,
1996-06-19,0.679604328,,,0,31.1,
1996-06-20,0.679604328,,,0,31.4,
1996-06-21,0.679604328,,,0,28.9,
1996-06-22,0.679604328,,,10.668,27.8,
1996-06-23,0.679604328,,,1.016,27.5,
1996-06-24,0.679604328,,,0,28.3,
1996-06-25,0.679604328,,,14.224,26.4,
1996-06-26,0.707921175,,,11.938,27.2,
1996-06-27,0.821188563,,,0,28.3,
1996-06-28,0.764554869,,,0,29.2,
1996-06-29,0.736238022,,,0,28.3,
1996-06-30,0.736238022,,,0,28.6,
1996-07-01,0.736238022,,,0,29.2,
1996-07-02,0.707921175,,,0,29.7,
1996-07-03,0.679604328,,,0,30.3,
1996-07-04,0.651287481,,,0,29.7,
1996-07-05,0.622970634,,,0,29.7,
1996-07-06,0.622970634,,,0,30.3,
1996-07-07,0.651287481,,,0,30.8,
1996-07-08,0.679604328,,,0,30.8,
1996-07-09,0.622970634,,,0,30.6,
1996-07-10,0.594653787,,,3.81,30.6,
1996-07-11,0.594653787,,,0,29.7,
1996-07-12,0.56633694,,,0,30.3,
1996-07-13,0.56633694,,,0,30.8,
1996-07-14,0.594653787,,,0,31.1,
1996-07-15,0.594653787,,,0,29.4,
1996-07-16,0.56633694,,,0,30.8,
1996-07-17,0.538020093,,,0,30.6,
1996-07-18,0.56633694,,,0,30.6,
1996-07-19,0.538020093,,,0,31.1,
1996-07-20,0.538020093,,,0,30.8,
1996-07-21,0.538020093,,,0,30.6,
1996-07-22,0.538020093,,,0,31.1,
1996-07-23,0.538020093,,,0,31.7,
1996-07-24,0.538020093,,,0,31.4,
1996-07-25,0.56633694,,,0,29.7,
1996-07-26,0.594653787,,,0,29.7,
1996-07-27,0.594653787,,,0,29.4,
1996-07-28,0.594653787,,,0,30.6,
1996-07-29,0.594653787,,,0,30.0,
1996-07-30,0.56633694,,,0,30.3,
1996-07-31,0.538020093,,,0,30.8,
1996-08-01,0.56633694,,,0,31.1,
1996-08-02,0.56633694,,,0,31.7,
1996-08-03,0.538020093,,,0,31.9,
1996-08-04,0.538020093,,,0,31.7,
1996-08-05,0.538020093,,,0,31.7,
1996-08-06,0.509703246,,,0,31.1,
1996-08-07,0.509703246,,,0,31.1,
1996-08-08,0.509703246,,,0,30.0,
1996-08-09,0.509703246,,,0,30.0,
1996-08-10,0.509703246,,,0,30.6,
1996-08-11,0.509703246,,,10.414,29.4,
1996-08-12,0.538020093,,,0,30.6,
1996-08-13,0.509703246,,,0,30.0,
1996-08-14,0.509703246,,,0,28.6,
1996-08-15,0.509703246,,,0,29.4,
1996-08-16,0.509703246,,,1.016,30.0,
1996-08-17,0.509703246,,,0,30.6,
1996-08-18,0.509703246,,,0,30.3,
1996-08-19,0.509703246,,,45.466,28.1,
1996-08-20,0.481386399,,,0,28.6,
1996-08-21,0.481386399,,,0,29.4,
1996-08-22,0.821188563,,,20.574,25.0,
1996-08-23,0.84950541,,,43.18,26.7,
1996-08-24,0.962772798,,,42.672,25.3,
1996-08-25,0.991089645,,,5.588,25.0,
1996-08-26,0.764554869,,,5.588,25.6,
1996-08-27,0.764554869,,,0,27.2,
1996-08-28,0.736238022,,,0.762,28.1,
1996-08-29,0.707921175,,,22.098,25.8,
1996-08-30,0.679604328,,,6.35,23.9,
1996-08-31,0.707921175,,,20.066,24.4,
1996-09-01,0.736238022,,,0.254,25.0,
1996-09-02,0.736238022,,,0,27.2,
1996-09-03,0.736238022,,,1.524,28.3,
1996-09-04,0.736238022,,,0,26.4,
1996-09-05,0.736238022,,,0,27.5,
1996-09-06,0.707921175,,,0,26.7,
1996-09-07,0.707921175,,,0,26.4,
1996-09-08,0.707921175,,,0,27.2,
1996-09-09,0.792871716,,,28.956,28.6,
1996-09-10,0.991089645,,,0,27.5,
1996-09-11,0.991089645,,,0,26.9,
1996-09-12,0.991089645,,,0,26.4,
1996-09-13,0.934455951,,,0,26.1,
1996-09-14,0.934455951,,,1.016,25.3,
1996-09-15,0.962772798,,,1.27,26.4,
1996-09-16,0.962772798,,,0,27.2,
1996-09-17,0.962772798,,,0,28.1,
1996-09-18,0.962772798,,,18.796,26.7,
1996-09-19,0.962772798,,,18.796,26.1,
1996-09-20,0.991089645,,,13.462,25.3,
1996-09-21,1.160990727,,,0.508,24.7,
1996-09-22,1.160990727,,,0,25.0,
1996-09-23,1.104357033,,,0,26.9,
1996-09-24,1.019406492,,,14.478,27.2,
1996-09-25,1.019406492,,,0,25.3,
1996-09-26,1.019406492,,,0.254,24.7,
1996-09-27,0.991089645,,,2.794,16.1,
1996-09-28,0.991089645,,,0,17.2,
1996-09-29,0.991089645,,,0,18.9,
1996-09-30,0.962772798,,,0,18.9,
1996-10-01,0.962772798,,,0,18.9,
1996-10-02,0.962772798,,,0,23.3,
1996-10-03,0.962772798,,,0,21.9,
1996-10-04,0.934455951,,,0,21.4,
1996-10-05,0.906139104,,,2.286,19.7,
1996-10-06,0.906139104,,,0,23.1,
1996-10-07,0.906139104,,,0,23.1,
1996-10-08,0.906139104,,,0,20.3,
1996-10-09,0.906139104,,,0,21.4,
1996-10-10,0.906139104,,,0,22.5,
1996-10-11,0.906139104,,,0,21.1,
1996-10-12,0.906139104,,,0,20.8,
1996-10-13,0.906139104,,,0,20.6,
1996-10-14,0.906139104,,,0,21.7,
1996-10-15,0.877822257,,,0.254,23.6,
1996-10-16,0.877822257,,,0,25.0,
1996-10-17,0.877822257,,,0.762,25.3,
1996-10-18,0.877822257,,,0,16.7,
1996-10-19,0.877822257,,,0,16.7,
1996-10-20,0.877822257,,,0,24.2,
1996-10-21,0.877822257,,,1.016,21.4,
1996-10-22,0.877822257,,,0,13.3,
1996-10-23,0.877822257,,,0,13.3,
1996-10-24,0.877822257,,,3.81,13.3,
1996-10-25,0.84950541,,,0.508,18.3,
1996-10-26,0.821188563,,,0.254,25.3,
1996-10-27,0.821188563,,,9.398,25.6,
1996-10-28,0.821188563,,,1.524,23.1,
1996-10-29,0.84950541,,,0,21.9,
1996-10-30,0.84950541,,,0,20.8,
1996-10-31,0.877822257,,,0,24.4,
1996-11-01,0.84950541,,,0.254,16.1,
1996-11-02,0.84950541,,,0,13.6,
1996-11-03,0.84950541,,,0,13.9,
1996-11-04,0.84950541,,,0,16.7,
1996-11-05,0.877822257,,,0,20.6,
1996-11-06,0.877822257,,,0,25.8,
1996-11-07,0.877822257,,,18.034,18.3,
1996-11-08,0.877822257,,,0,13.1,
1996-11-09,0.877822257,,,0,12.8,
1996-11-10,0.877822257,,,0,15.0,
1996-11-11,0.877822257,,,0,17.8,
1996-11-12,0.877822257,,,0,19.7,
1996-11-13,0.877822257,,,0,19.7,
1996-11-14,0.877822257,,,0,20.0,
1996-11-15,0.877822257,,,11.176,18.9,
1996-11-16,0.877822257,,,0,22.5,
1996-11-17,0.906139104,,,22.606,16.1,
1996-11-18,0.934455951,,,0,16.7,
1996-11-19,0.934455951,,,0,17.5,
1996-11-20,0.906139104,,,0,21.7,
1996-11-21,0.906139104,,,0,18.3,
1996-11-22,0.877822257,,,0,13.3,
1996-11-23,0.877822257,,,0,20.0,
1996-11-24,0.877822257,,,26.416,11.9,
1996-11-25,0.877822257,,,0,6.4,
1996-11-26,0.877822257,,,0,7.2,
1996-11-27,0.877822257,,,0,5.8,
1996-11-28,0.877822257,,,11.43,6.4,
1996-11-29,0.877822257,,,12.446,13.6,
1996-11-30,0.877822257,,,2.54,14.4,
1996-12-01,0.877822257,,,0,9.7,
1996-12-02,0.877822257,,,0,10.8,
1996-12-03,0.877822257,,,0,11.1,
1996-12-04,0.877822257,,,5.842,11.7,
1996-12-05,0.877822257,,,0,15.8,
1996-12-06,0.877822257,,,0,20.3,
1996-12-07,0.877822257,,,0,15.3,
1996-12-08,0.877822257,,,0,13.1,
1996-12-09,0.84950541,,,0,14.4,
1996-12-10,0.84950541,,,0,19.7,
1996-12-11,0.84950541,,,0,20.6,
1996-12-12,0.84950541,,,0,18.6,
1996-12-13,0.84950541,,,0,17.5,
1996-12-14,0.84950541,,,0.254,18.6,
1996-12-15,1.019406492,,,44.704,11.1,
1996-12-16,1.189307574,,,3.81,5.8,
1996-12-17,1.189307574,,,0,3.6,
1996-12-18,1.189307574,,,0,0.0,
1996-12-19,1.076040186,,,0,-0.3,
1996-12-20,1.019406492,,,0,1.4,
1996-12-21,1.019406492,,,0,11.7,
1996-12-22,1.019406492,,,0,20.3,
1996-12-23,1.019406492,,,0,17.8,
1996-12-24,1.019406492,,,0,5.0,
1996-12-25,1.019406492,,,0,5.6,
1996-12-26,1.019406492,,,1.016,11.7,
1996-12-27,1.019406492,,,0,12.8,
1996-12-28,1.019406492,,,0,16.1,
1996-12-29,1.019406492,,,0,19.7,
1996-12-30,1.019406492,,,0,15.6,
1996-12-31,1.019406492,,,0,18.6,
1997-01-01,1.019406492,,,0,18.3,
1997-01-02,1.019406492,,,0.254,18.1,
1997-01-03,1.019406492,,,0,20.8,
1997-01-04,1.019406492,,,0,23.9,
1997-01-05,1.019406492,,,0,14.4,
1997-01-06,1.019406492,,,2.286,5.3,
1997-01-07,1.019406492,,,13.208,0.6,
1997-01-08,1.019406492,,,4.826,0.8,
1997-01-09,1.019406492,,,0,6.1,
1997-01-10,1.019406492,,,0,7.2,
1997-01-11,1.019406492,,,0,-0.6,
1997-01-12,1.019406492,,,2.54,-2.8,
1997-01-13,1.019406492,,,0,-3.9,
1997-01-14,1.019406492,,,0,-1.7,
1997-01-15,1.019406492,,,0.254,8.1,
1997-01-16,1.019406492,,,0,6.1,
1997-01-17,1.019406492,,,0,1.1,
1997-01-18,1.019406492,,,0,6.1,
1997-01-19,1.019406492,,,0,9.2,
1997-01-20,1.019406492,,,3.302,13.1,
1997-01-21,1.019406492,,,0.254,16.7,
1997-01-22,1.019406492,,,0,17.2,
1997-01-23,1.019406492,,,0.254,16.1,
1997-01-24,1.019406492,,,0,16.7,
1997-01-25,1.019406492,,,0,13.3,
1997-01-26,1.019406492,,,0,16.1,
1997-01-27,1.019406492,,,0,11.7,
1997-01-28,1.019406492,,,0,2.8,
1997-01-29,1.019406492,,,0,6.1,
1997-01-30,1.019406492,,,0,9.4,
1997-01-31,1.019406492,,,0,13.3,
1997-02-01,1.019406492,,,0,17.8,
1997-02-02,1.019406492,,,0,21.4,
1997-02-03,1.019406492,,,0,21.1,
1997-02-04,1.019406492,,,0,15.8,
1997-02-05,1.019406492,,,0,10.6,
1997-02-06,1.019406492,,,2.54,9.2,
1997-02-07,1.047723339,,,15.748,8.9,
1997-02-08,1.019406492,,,0,5.0,
1997-02-09,1.019406492,,,2.032,5.0,
1997-02-10,1.019406492,,,0,8.6,
1997-02-11,1.019406492,,,0,6.7,
1997-02-12,1.019406492,,,43.434,8.1,
1997-02-13,1.41584235,,,0,6.1,
1997-02-14,1.529109738,,,2.54,7.2,
1997-02-15,1.529109738,,,0,8.6,
1997-02-16,1.529109738,,,0,11.7,
1997-02-17,1.529109738,,,0,11.4,
1997-02-18,1.529109738,,,0,16.4,
1997-02-19,1.529109738,,,1.016,19.2,
1997-02-20,1.529109738,,,10.668,19.7,
1997-02-21,1.557426585,,,0,12.5,
1997-02-22,1.585743432,,,0,9.2,
1997-02-23,1.585743432,,,0,11.9,
1997-02-24,1.585743432,,,10.668,9.7,
1997-02-25,1.585743432,,,4.826,8.1,
1997-02-26,1.585743432,,,6.35,10.6,
1997-02-27,1.585743432,,,0,10.8,
1997-02-28,1.585743432,,,0.254,16.1,
1997-03-01,1.585743432,,,0,22.5,
1997-03-02,1.585743432,,,0.254,12.2,
1997-03-03,1.585743432,,,0,13.9,
1997-03-04,1.585743432,,,0.254,15.8,
1997-03-05,1.585743432,,,0.254,15.6,
1997-03-06,1.557426585,,,0,12.2,
1997-03-07,1.557426585,,,0,14.2,
1997-03-08,1.557426585,,,3.048,17.8,
1997-03-09,1.557426585,,,0,22.2,
1997-03-10,1.557426585,,,0.762,17.5,
1997-03-11,1.529109738,,,13.716,16.4,
1997-03-12,1.614060279,,,0.254,18.9,
1997-03-13,1.642377126,,,0,22.5,
1997-03-14,1.642377126,,,0,13.3,
1997-03-15,1.642377126,,,0,8.6,
1997-03-16,1.642377126,,,6.604,10.6,
1997-03-17,1.670693973,,,1.016,16.9,
1997-03-18,1.69901082,,,0,20.3,
1997-03-19,1.670693973,,,0,14.4,
1997-03-20,1.69901082,,,0,18.1,
1997-03-21,1.69901082,,,0,19.7,
1997-03-22,1.69901082,,,0,19.4,
1997-03-23,1.69901082,,,0,21.1,
1997-03-24,1.69901082,,,0,21.4,
1997-03-25,1.69901082,,,11.938,15.6,
1997-03-26,1.755644514,,,0,15.6,
1997-03-27,1.755644514,,,0,16.9,
1997-03-28,1.727327667,,,0,23.1,
1997-03-29,1.727327667,,,0,20.8,
1997-03-30,1.69901082,,,0,17.8,
1997-03-31,1.69901082,,,2.032,15.3,
1997-04-01,1.69901082,,,10.16,15.6,
1997-04-02,1.755644514,,,13.97,18.1,
1997-04-03,1.755644514,,,15.494,18.6,
1997-04-04,1.783961361,,,16.002,19.4,
1997-04-05,1.812278208,,,3.81,17.8,
1997-04-06,1.868911902,,,0,16.9,
1997-04-07,1.925545596,,,0,17.8,
1997-04-08,1.98217929,,,0,17.5,
1997-04-09,2.038812984,,,0.254,17.2,
1997-04-10,2.095446678,,,0.254,16.9,
1997-04-11,2.152080372,,,2.286,14.2,
1997-04-12,2.180397219,,,0,9.2,
1997-04-13,2.152080372,,,0,9.2,
1997-04-14,2.152080372,,,0,14.2,
1997-04-15,2.152080372,,,0,14.2,
1997-04-16,2.152080372,,,0,16.4,
1997-04-17,2.180397219,,,0,18.1,
1997-04-18,2.180397219,,,0,15.8,
1997-04-19,2.180397219,,,0,19.4,
1997-04-20,2.180397219,,,1.524,21.7,
1997-04-21,2.180397219,,,0,24.7,
1997-04-22,2.152080372,,,0,20.8,
1997-04-23,2.152080372,,,0,20.8,
1997-04-24,2.152080372,,,0.762,18.1,
1997-04-25,2.152080372,,,47.752,15.6,
1997-04-26,2.180397219,,,23.622,13.3,
1997-04-27,2.208714066,,,6.096,12.8,
1997-04-28,2.26534776,,,0,18.3,
1997-04-29,2.293664607,,,0,20.6,
1997-04-30,2.321981454,,,0,23.3,
1997-05-01,2.350298301,,,0,21.1,
1997-05-02,2.350298301,,,0,27.5,
1997-05-03,2.350298301,,,0,20.0,
1997-05-04,2.350298301,,,0,19.7,
1997-05-05,2.350298301,,,0,20.8,
1997-05-06,2.321981454,,,0,21.4,
1997-05-07,2.321981454,,,0.254,21.9,
1997-05-08,2.321981454,,,0,23.9,
1997-05-09,2.321981454,,,46.482,18.1,
1997-05-10,2.378615148,,,0,19.2,
1997-05-11,2.406931995,,,0,18.6,
1997-05-12,2.406931995,,,5.334,19.7,
1997-05-13,2.406931995,,,0,19.4,
1997-05-14,2.378615148,,,0,23.3,
1997-05-15,2.378615148,,,21.59,23.3,
1997-05-16,2.491882536,,,1.524,22.5,
1997-05-17,2.491882536,,,0,22.2,
1997-05-18,2.435248842,,,0,24.4,
1997-05-19,2.463565689,,,14.478,24.4,
1997-05-20,2.463565689,,,8.128,20.6,
1997-05-21,2.491882536,,,0,20.6,
1997-05-22,2.520199383,,,0,21.4,
1997-05-23,2.520199383,,,34.798,22.2,
1997-05-24,2.54851623,,,5.08,24.7,
1997-05-25,2.576833077,,,0,25.3,
1997-05-26,2.605149924,,,0,27.5,
1997-05-27,2.633466771,,,37.338,24.2,
1997-05-28,2.661783618,,,0,23.9,
1997-05-29,2.690100465,,,0,24.7,
1997-05-30,2.718417312,,,0,25.8,
1997-05-31,2.746734159,,,5.334,24.2,
1997-06-01,2.718417312,,,0,23.1,
1997-06-02,2.746734159,,,0,24.2,
1997-06-03,2.746734159,,,0,25.6,
1997-06-04,2.746734159,,,0,26.9,
1997-06-05,2.746734159,,,4.572,25.8,
1997-06-06,2.746734159,,,16.51,23.9,
1997-06-07,2.746734159,,,11.43,23.9,
1997-06-08,2.746734159,,,43.942,24.7,
1997-06-09,2.746734159,,,39.116,25.0,
1997-06-10,2.746734159,,,16.764,23.6,
1997-06-11,2.746734159,,,0,25.3,
1997-06-12,2.746734159,,,0,27.2,
1997-06-13,2.746734159,,,0,27.5,
1997-06-14,2.746734159,,,0,28.6,
1997-06-15,2.775051006,,,4.572,26.4,
1997-06-16,2.775051006,,,0,28.3,
1997-06-17,2.8316847,,,7.874,27.2,
1997-06-18,2.888318394,,,0,27.5,
1997-06-19,2.916635241,,,0,27.8,
1997-06-20,2.973268935,,,0,27.8,
1997-06-21,3.029902629,,,66.548,23.1,
1997-06-22,3.058219476,,,6.096,25.3,
1997-06-23,3.058219476,,,10.414,25.8,
1997-06-24,3.086536323,,,0,26.1,
1997-06-25,3.11485317,,,0,26.7,
1997-06-26,3.11485317,,,0,27.2,
1997-06-27,3.11485317,,,0,27.5,
1997-06-28,3.143170017,,,0,27.2,
1997-06-29,3.143170017,,,0,27.5,
1997-06-30,3.143170017,,,0,28.1,
1997-07-01,3.171486864,,,0,28.3,
1997-07-02,3.171486864,,,0,28.1,
1997-07-03,3.171486864,,,0,28.6,
1997-07-04,3.171486864,,,0,28.1,
1997-07-05,3.171486864,,,0,28.9,
1997-07-06,3.171486864,,,0,28.1,
1997-07-07,3.171486864,,,0,28.1,
1997-07-08,3.199803711,,,0,27.8,
1997-07-09,3.199803711,,,0,29.2,
1997-07-10,3.199803711,,,0,28.6,
1997-07-11,3.199803711,,,0,28.6,
1997-07-12,3.199803711,,,0,28.9,
1997-07-13,3.199803711,,,0,28.3,
1997-07-14,3.199803711,,,0,28.9,
1997-07-15,3.199803711,,,0,29.2,
1997-07-16,3.199803711,,,0,28.6,
1997-07-17,3.199803711,,,0,28.9,
1997-07-18,3.199803711,,,0,28.9,
1997-07-19,3.199803711,,,0,28.9,
1997-07-20,3.199803711,,,0,28.3,
1997-07-21,3.171486864,,,0,29.2,
1997-07-22,3.171486864,,,0,29.2,
1997-07-23,3.171486864,,,0,29.4,
1997-07-24,3.171486864,,,0,28.9,
1997-07-25,3.171486864,,,0,29.2,
1997-07-26,3.171486864,,,0,29.4,
1997-07-27,3.143170017,,,0,29.4,
1997-07-28,3.143170017,,,0,30.0,
1997-07-29,3.11485317,,,0,30.3,
1997-07-30,3.11485317,,,53.848,29.2,
1997-07-31,3.11485317,,,0.254,27.8,
1997-08-01,3.086536323,,,0,29.7,
1997-08-02,3.086536323,,,0,28.9,
