DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,"Lovelady Groundwater level above NAVD 1988, meter (Mean)"
6/1/16,3.317790574,3.018481501,1.263214545,2.2098,28.35666667,164.4272358
7/1/16,3.257350852,1.988573417,0.429804065,1.589548387,31.11612903,165.4412864
8/1/16,3.435472954,2.169344514,0.493032844,5.678129032,29.10645161,165.5827105
9/1/16,3.620780836,1.626047744,0.454306055,1.769533333,28.05666667,166.1785569
10/1/16,3.335907266,2.290102165,0.399724266,0.139290323,24.23870968,166.2830448
11/1/16,3.125236014,2.258929275,0.347353323,2.633133333,18.69,165.800813
12/1/16,3.053652243,2.887861671,0.567433076,2.08116129,12.80967742,165.1600118
1/1/17,3.002499229,2.43990742,0.970993818,3.383935484,13.71935484,164.6134933
2/1/17,3.034959209,2.449811792,0.952356244,1.895928571,18.05357143,164.458297
3/1/17,3.067353943,2.743354406,0.67768609,2.032,20.31935484,164.5727773
4/1/17,3.078985164,2.413916817,0.465623354,1.032933333,22.05666667,164.8809924
5/1/17,3.019854716,2.028034313,0.322273122,2.343354839,24.64193548,164.8152046
6/1/17,2.874443139,1.424431794,0.214216948,2.582333333,28.90666667,164.1986789
7/1/17,2.690557188,1.149938022,0.148060572,0.188451613,31.63225806,162.9426633
8/1/17,2.528694437,1.098785008,0.200665966,8.554064516,29.60322581,160.8961448
9/1/17,2.458751825,0.93832592,0.098504872,1.718733333,26.63333333,159.653252
10/1/17,2.294212675,0.723997837,0.090933617,1.442064516,21.62903226,158.6745673
11/1/17,1.969814267,0.566714498,0.08414823,0.1016,19.02333333,157.4566135
12/1/17,1.788528594,0.657590263,0.101876708,3.531419355,11.33225806,
1/1/18,1.606204638,0.521395364,0.084347666,0.229419355,9.880645161,
2/1/18,1.424741931,0.441136024,0.085071899,1.551214286,13.41428571,
3/1/18,1.401227203,0.609451623,0.135491546,3.064387097,19.44193548,
4/1/18,1.770558053,0.871592551,0.145086085,0.397933333,19.67666667,
5/1/18,1.673342968,0.489698764,0.127654173,3.744451613,27.01290323,
6/1/18,1.278222474,0.380295255,0.06843238,1.8034,30.28666667,
7/1/18,0.985152242,0.541929645,0.081863091,3.293806452,30.89677419,
8/1/18,0.815159815,0.193075224,0.028545209,0.270387097,31.51290323,
9/1/18,1.537038455,2.181728111,0.310286571,6.739466667,26.96666667,
10/1/18,2.308919167,2.495719012,0.675776986,6.341806452,21.13548387,
11/1/18,2.661878007,2.199935843,0.602299336,1.464733333,13.76,
12/1/18,2.822458889,2.266443896,0.696411747,4.785032258,11.79032258,
1/1/19,3.300282846,2.310837405,1.232696291,2.777612903,10.87096774,
2/1/19,3.44555349,2.131449526,0.766476369,0.535214286,13.525,
3/1/19,3.170573417,2.202045905,0.401468949,0.335935484,15.77419355,
4/1/19,2.863399569,2.132541748,0.22299517,6.163733333,20.81,
5/1/19,3.043604329,2.567424576,1.145909722,6.161548387,24.85806452,
6/1/19,3.146001702,2.114607745,0.502718424,3.767666667,27.90666667,
7/1/19,3.12307419,1.975237095,0.328347543,0.319548387,30.26451613,
8/1/19,2.909327668,1.535047141,0.17936439,1.237225806,32.19032258,
9/1/19,2.565600728,1.238012551,0.126330893,0.541866667,31.08,
10/1/19,2.196473881,1.00625286,0.090294204,3.433096774,22.08387097,
11/1/19,1.794438594,0.765309985,0.070310731,0.5588,14.93333333,
12/1/19,1.463524267,0.582596291,0.079378516,0.680064516,13.24193548,
1/1/20,1.282113756,0.45224745,0.06646238,1.950064516,14.15483871,
2/1/20,1.252288148,0.491541406,0.053304023,2.005724138,12.79310345,
3/1/20,1.240369243,0.487415147,0.079816971,3.285612903,20.38709677,
4/1/20,1.666729614,0.570773246,0.135599941,2.4384,20.74,
5/1/20,1.83246538,1.722943123,0.437075101,6.423741935,25.41290323,
6/1/20,2.110926554,1.463414653,0.355621843,2.2606,28.46333333,
7/1/20,1.754731067,0.550717002,0.140095317,0.532580645,31.62258065,
8/1/20,1.268777435,0.411599073,0.091335533,1.024193548,31.94193548,146.6719512
9/1/20,1.249716848,0.605508578,0.129889377,5.046133333,25.68666667,145.9871951
10/1/20,1.042882072,0.377436167,0.058643277,0.286774194,22.08709677,144.9075904
11/1/20,0.906705441,0.281998041,0.033744243,0.618066667,19.04333333,143.8027439
12/1/20,0.883485627,0.245260433,0.034729243,3.334774194,12.72903226,142.9776751
1/1/21,0.976200464,0.242154714,0.026188516,1.335548387,11.98709677,142.5470102
2/1/21,0.939411399,0.255053886,0.051304059,1.732642857,9.064285714,142.256642
3/1/21,0.932172334,0.249434884,0.047727589,0.909483871,18.22258065,142.0602872
4/1/21,0.906799831,0.242137359,0.035981274,2.904066667,20.60333333,141.7986789
5/1/21,1.79391793,1.55322473,0.116957713,5.923935484,23.94516129,142.5778914
6/1/21,2.459129383,2.072698811,0.23952277,3.039533333,28.63333333,146.4932927
7/1/21,2.258222876,1.929016693,0.144370247,3.318387097,28.9483871,148.7960267
8/1/21,2.140662289,1.555051624,0.122566275,2.949677419,29.97096774,149.4313533
9/1/21,1.643604189,0.787869073,0.097400515,1.515533333,28.28333333,148.4553862
10/1/21,2.043106183,1.741942814,0.32754371,4.342580645,23.49354839,147.6230331
11/1/21,2.305652072,1.270199367,0.450341696,2.032,16.45666667,149.1887195
12/1/21,2.029587173,0.797530294,0.221218516,1.384709677,18.40322581,149.9581038
1/1/22,1.57121963,0.55400541,0.129289243,1.810774194,10.02903226,149.0204563
2/1/22,1.951637548,0.945883821,0.173754196,2.630714286,9.971428571,148.5297256
3/1/22,1.671059352,0.474809583,0.090412952,0.81116129,16.85483871,148.7462628
4/1/22,1.361568393,0.278288533,0.068677793,1.456266667,23.17333333,147.7265244
5/1/22,1.249412365,0.142333261,0.078099691,1.663290323,27.95806452,146.3562156
6/1/22,1.09557881,0.059040626,0.076634827,1.9304,30.92666667,144.829065
7/1/22,0.822650078,0.003114853,0.036209026,0,32.56774194,143.4308615
8/1/22,0.770857651,0.001077867,0.026343802,4.686709677,31.09354839,142.3448072
9/1/22,0.753983246,0.212168696,0.023295326,0.397933333,28.15333333,141.6909553
10/1/22,0.665902628,0.089892288,0.014222365,1.786193548,22.39354839,141.0979544
11/1/22,0.701597079,0.243147326,0.031469456,3.5052,15.11666667,140.6981707
12/1/22,0.729843895,0.237276909,0.024672195,1.597741935,12.79354839,140.5071794
1/1/23,0.670378517,0.201095286,0.024489505,1.032387097,13.66451613,140.373033
2/1/23,0.786399294,0.266815491,0.02563686,1.614714286,13.71785714,140.3159843
3/1/23,0.714589291,0.21833201,0.019410742,1.343741935,18.78064516,140.2514353
4/1/23,0.793437633,0.262468716,0.006173069,3.539066667,20.27333333,140.1715256
5/1/23,0.847860757,0.420413611,0.024982753,3.523225806,24.98709677,140.2379884
6/1/23,0.866117501,0.213187989,0.015215578,0.982133333,30.19666667,121.7714608
7/1/23,0.511438524,0.000146151,0,0.032774194,32.63548387,140.3678725
8/1/23,0.425483237,0,0,0.090129032,32.83548387,139.8984805
9/1/23,0.504605946,0,0,1.337733333,29.94,139.5330712
10/1/23,0.636580652,0,0.000730757,5.858387097,22.26774194,139.320737
11/1/23,0.718303638,0.196160134,0,1.024466667,15.25,139.332208
